"","Altura","age","Est.DAP"
"1032",300,3.4,8.717199011
"1033",400,4.35342465753425,10.6324997922603
"1034",750,5.40547945205479,12.0949531238493
"1035",750,5.82739726027397,12.2724175532466
"1036",780,6.78356164383562,12.5542239988493
"1037",792,7.26849315068493,12.6519941566658
"1038",792,7.46027397260274,12.7097018135699
"1039",795,7.94246575342466,12.8328489879178
"1040",795,8.2958904109589,12.936173934137
"1041",48,0.112328767123288,0.662972696167123
"1042",53,0.153424657534247,0.489034698564384
"1043",62,0.227397260273973,0.178898044813699
"1044",89.5,0.304109589041096,0.40132658250274
"1045",125,0.342465753424658,0.99896068169863
"1046",136,0.383561643835616,1.24597458405479
"1047",168,0.419178082191781,1.77536946319726
"1048",176,0.457534246575342,1.96727542668767
"1049",400,2.98904109589041,8.69754030976713
"1050",430,3.4,9.449307557
"1051",500,4.83561643835616,11.4703180410822
"1052",32.5,0.073972602739726,0.99007994440411
"1053",77,0.227397260273973,0.0412155880219179
"1054",93.5,0.268493150684932,0.37752364320274
"1055",128,0.304109589041096,0.957866976079452
"1056",140,0.342465753424658,1.21415474464384
"1057",153,0.383561643835616,1.48786993424658
"1058",171,0.419178082191781,1.81775233313425
"1059",188,0.457534246575342,2.13549502113151
"1060",500,2.99452054794521,9.38404249960274
"1061",14,0.0383561643835616,1.35933913940274
"1062",14,0.073972602739726,1.26964338427671
"1063",19,0.112328767123288,1.09803688810411
"1064",27,0.153424657534247,0.876046801928767
"1065",53,0.304109589041096,0.12630262179726
"1066",77,0.342465753424658,0.310339680273973
"1067",85,0.383561643835616,0.520288533479452
"1068",105,0.419178082191781,0.885329194520548
"1069",108,0.457534246575342,1.0140310581726
"1070",570,2.99452054794521,9.85915438735617
"1071",585,3.4,10.322206208
"1072",710,4.83013698630137,11.7907406087534
"1073",750,6.78356164383562,12.6745934354521
"1074",31.5,0.112328767123288,0.910509219165753
"1075",34.5,0.227397260273973,0.582439705012329
"1076",36,0.268493150684932,0.459510157221918
"1077",37,0.304109589041096,0.357592136010959
"1078",39,0.342465753424658,0.234818612520548
"1079",47,0.383561643835616,0.0204187198904111
"1080",68,0.457534246575342,0.453299076693151
"1081",93,0.536986301369863,0.985957040832877
"1082",560,2.99452054794521,9.79128126053425
"1083",560,3.4,10.181416103
"1084",590,3.62465753424658,10.547310271
"1085",600,4.83561643835616,11.6242951876575
"1086",728,7.94246575342466,13.3229844284959
"1087",729,8.2958904109589,13.4854783934685
"1088",29,0.112328767123288,0.948014752953425
"1089",30,0.227397260273973,0.648473794863014
"1090",32,0.268493150684932,0.517738595512329
"1091",32,0.304109589041096,0.42987010920274
"1092",35,0.342465753424658,0.292203695972603
"1093",38,0.419178082191781,0.0612215674054795
"1094",39,0.457534246575342,0.046768390120548
"1095",41,0.536986301369863,0.268781197282192
"1096",450,2.99452054794521,9.04467686549315
"1097",450,3.4,9.561939641
"1098",540,3.62465753424658,10.2977463094932
"1099",560,4.35342465753425,11.0987601920411
"1100",580,4.83013698630137,11.5885400195205
"1101",610,5.40547945205479,12.1067785713562
"1102",610,5.82739726027397,12.4526016147808
"1103",660,7.26849315068493,13.3640654410822
"1104",660,7.46027397260274,13.4939267897123
"1105",665,7.94246575342466,13.783858051726
"1106",667,8.2958904109589,14.0014916734466
"1107",26.28,0.073972602739726,1.08407370635047
"1108",26.28,0.112328767123288,0.988820773714411
"1109",35.57,0.153424657534247,0.748481658627507
"1110",44.86,0.227397260273973,0.430414555933863
"1111",48.86,0.268493150684932,0.272305728118247
"1112",54.15,0.304109589041096,0.109678687963151
"1113",54.15,0.342465753424658,0.0174726089458905
"1114",63.44,0.383561643835616,0.213508312883288
"1115",128.46,2.99452054794521,6.86228434566121
"1116",174.9,3.4,8.01268532558
"1117",193.48,3.62465753424658,8.56816823066608
"1118",585,4.83013698630137,11.5963169652603
"1119",600,5.40547945205479,12.1076232461781
"1120",600,5.82739726027397,12.4654719048904
"1121",665,7.26849315068493,13.3370930439452
"1122",665,7.46027397260274,13.4642212981918
"1123",668,7.94246575342466,13.7619116887151
"1124",669,8.2958904109589,13.9848460837699
"1125",16.5,0.073972602739726,1.23186454105068
"1126",17,0.112328767123288,1.12804131513425
"1127",24,0.153424657534247,0.920702044624657
"1128",29,0.227397260273973,0.663148037052055
"1129",62,0.342465753424658,0.0951456173287671
"1130",420,2.99452054794521,8.8410574850274
"1131",570,4.83013698630137,11.5729861280411
"1132",608,6.78356164383562,13.2443421020384
"1133",22,0,1.33335556
"1134",48,0.227397260273973,0.384337435460274
"1135",61,0.268493150684932,0.0955824179068493
"1136",70,0.304109589041096,0.119442487054795
"1137",87,0.342465753424658,0.45380238890411
"1138",110,0.419178082191781,0.955967311082192
"1139",114,0.457534246575342,1.09814085539452
"1140",400,2.99452054794521,8.70531123138356
"1141",510,3.62465753424658,10.148007932589
"1142",590,4.35342465753425,11.186184017
"1143",597,4.83013698630137,11.6149816350356
"1144",597,5.40547945205479,12.1078766486247
"1145",23.5,0.153424657534247,0.928144585073972
"1146",24,0.227397260273973,0.73651924799726
"1147",24.5,0.304109589041096,0.538287068990411
"1148",25,0.342465753424658,0.43566640460274
"1149",25,0.383561643835616,0.333459761315068
"1150",26,0.419178082191781,0.230753047153425
"1151",30,0.457534246575342,0.0793963057123288
"1152",34,0.536986301369863,0.172238295265753
"1153",415,2.99452054794521,8.80712092161644
"1154",510,3.4,9.899835893
"1155",550,3.62465753424658,10.3476591017945
"1156",590,4.83561643835616,11.608897473
"1157",24,0.112328767123288,1.02302582052877
"1158",31,0.227397260273973,0.633799552673973
"1159",40.5,0.268493150684932,0.394003164145205
"1160",46,0.304109589041096,0.227491784265753
"1161",54,0.342465753424658,0.0196245495753425
"1162",75,0.419178082191781,0.461500495150685
"1163",80,0.457534246575342,0.621518671136986
"1164",750,2.99452054794521,11.0808706701507
"1165",750,3.4,11.251420901
"1166",750,3.62465753424658,11.3459149478219
"1167",758,4.83561643835616,11.8675790792466
"1168",28.5,0,1.233760116
"1169",29,0.0383561643835616,1.13114335603288
"1170",58,0.342465753424658,0.0377605338767123
"1171",63,0.383561643835616,0.207247492054795
"1172",760,3.62465753424658,11.3958277401233
"1173",760,4.35342465753425,11.6815856917671
"1174",760,4.83013698630137,11.8685100661507
"1175",780,5.40547945205479,12.0924190993836
"1176",780,5.82739726027397,12.2338066829178
"1177",785,7.26849315068493,12.6897555126575
"1178",800,7.46027397260274,12.662173027137
"1179",805,7.94246575342466,12.7596944445479
"1180",806,8.2958904109589,12.8446231909151
"1181",20,0,1.364000312
"1182",25,0.073972602739726,1.10341647408219
"1183",32,0.112328767123288,0.903008112408219
"1184",39,0.227397260273973,0.516405615161644
"1185",68,0.304109589041096,0.0905312977780823
"1186",98,0.383561643835616,0.705267330684932
"1187",115,0.419178082191781,1.02660542764384
"1188",130,0.457534246575342,1.3224336479863
"1189",590,2.99452054794521,9.994900641
"1190",650,3.4,10.688260481
"1191",757,3.62465753424658,11.3808539024329
"1192",757,4.35342465753425,11.6728433092712
"1193",800,6.78356164383562,12.4739777077808
"1194",800,7.26849315068493,12.6088383212466
"1195",810,7.46027397260274,12.6027620440959
"1196",816,7.94246575342466,12.6792244468411
"1197",817,8.2958904109589,12.7530724476932
"1198",31,0.073972602739726,1.01274725033973
"1199",34.5,0.112328767123288,0.865502578620548
"1200",41,0.153424657534247,0.667655669347945
"1201",49,0.227397260273973,0.369663193271233
"1202",53,0.268493150684932,0.212039294487671
"1203",68,0.342465753424658,0.181223242506849
"1204",80,0.419178082191781,0.532138611712329
"1205",85,0.457534246575342,0.691610168821918
"1206",540,2.99452054794521,9.65553500689041
"1207",540,3.4,10.068784019
"1208",628,3.62465753424658,10.7369788817452
"1209",676,4.35342465753425,11.4367989818822
"1210",676,4.83013698630137,11.7378573777233
"1211",29,0,1.226098928
"1212",40,0.227397260273973,0.501731372972603
"1213",50,0.304109589041096,0.169669405712329
"1214",92,0.419178082191781,0.701670091460274
"1215",95,0.457534246575342,0.831793164191781
"1216",535,2.99452054794521,9.62159844347945
"1217",610,3.62465753424658,10.6471358556027
"1218",700,4.35342465753425,11.5067380418493
"1219",700,4.83013698630137,11.775186717274
"1220",790,7.26849315068493,12.6627831155205
"1221",802,7.94246575342466,12.7816408075589
"1222",802,8.2958904109589,12.8779143702685
"1223",27,0.112328767123288,0.978019179983562
"1224",70,0.0383561643835616,0.507408214821918
"1225",70,0.073972602739726,0.423397296013699
"1226",74,0.112328767123288,0.272915144775342
"1227",83,0.153424657534247,0.0424822716054793
"1228",85,0.227397260273973,0.158609525534247
"1229",91,0.268493150684932,0.341130869271233
"1230",98,0.304109589041096,0.524199136928767
"1231",100.5,0.342465753424658,0.647477045554795
"1232",103,0.383561643835616,0.776413021917808
"1233",106,0.419178082191781,0.899456817832877
"1234",107,0.457534246575342,1.00001275863562
"1235",108,0.536986301369863,1.19283468801096
"1236",700,3.4,10.969840691
"1237",700,3.62465753424658,11.0963509863151
"1238",720,4.83561643835616,11.8090677635479
"1239",808,7.26849315068493,12.5656824858274
"1240",808,7.46027397260274,12.6146442407041
"1241",810,7.94246575342466,12.723117172863
"1242",810,8.2958904109589,12.8113320115616
"1243",32,0.073972602739726,0.997635713049315
"1244",61,0.112328767123288,0.467943920471233
"1245",73,0.153424657534247,0.191333080591781
"1246",79,0.227397260273973,0.0705640724000001
"1247",82,0.268493150684932,0.210116883117808
"1248",85,0.304109589041096,0.336276406630137
"1249",90,0.342465753424658,0.496841201493151
"1250",99,0.383561643835616,0.719496468931507
"1251",109,0.419178082191781,0.941839687769863
"1252",112,0.457534246575342,1.07010425632055
"1253",430,3.63013698630137,9.75600798532877
"1254",480,4.83561643835616,11.4395226117671
"1255",500,5.40547945205479,12.1160699943973
"1256",500,5.82739726027397,12.5941748059863
"1257",550,6.78356164383562,13.477056346137
"1258",565,7.26849315068493,13.8765409866849
"1259",663,7.94246575342466,13.7984889604
"1260",665,8.2958904109589,14.0181372631233
"1261",43,0.153424657534247,0.637885507550685
"1262",45,0.227397260273973,0.428360162027397
"1263",53.5,0.268493150684932,0.20476073970137
"1264",61,0.304109589041096,0.0106578646904109
"1265",73,0.342465753424658,0.252954596821918
"1266",82,0.383561643835616,0.477601118739726
"1267",98,0.419178082191781,0.786435831334247
"1268",103,0.457534246575342,0.943939560487671
"1269",580,2.99452054794521,9.92702751417808
"1270",585,3.63013698630137,10.5272355252603
"1271",593,4.35342465753425,11.1949263994959
"1272",600,4.83013698630137,11.6196478024795
"1273",726,7.94246575342466,13.3376153371699
"1274",728,8.2958904109589,13.4938011883069
"1275",21,0,1.348677936
"1276",21,0.0383561643835616,1.25284777383014
"1277",24,0.073972602739726,1.1185280113726
"1278",31.5,0.073972602739726,1.00519148169452
"1279",35,0.112328767123288,0.858001471863014
"1280",37,0.153424657534247,0.727195992942466
"1281",42.5,0.227397260273973,0.4650457675
"1282",56,0.268493150684932,0.168367965769863
"1283",66,0.304109589041096,0.06162010850137
"1284",79,0.383561643835616,0.434913704
"1285",736,3.62465753424658,11.2760370386
"1286",736,4.35342465753425,11.6116466318
"1287",750,4.83013698630137,11.8529561746712
"1288",800,5.40547945205479,12.0907297497397
"1289",800,5.82739726027397,12.2080661026986
"1290",820,6.78356164383562,12.3937314167123
"1291",835,7.26849315068493,12.4200315412877
"1292",835,7.53150684931507,12.4669385747123
"1293",27,0.073972602739726,1.07319339950137
"1294",40,0.153424657534247,0.682540750246575
"1295",54.5,0.268493150684932,0.190203630128767
"1296",69,0.304109589041096,0.104986892416439
"1297",75,0.342465753424658,0.281647138547945
"1298",80,0.383561643835616,0.449142842246575
"1299",550,2.99452054794521,9.72340813371233
"1300",630,3.4,10.575628397
"1301",630,3.62465753424658,10.7469614402055
"1302",640,4.83561643835616,11.6858860462877
"1303",680,5.40547945205479,12.1008658476027
"1304",680,5.82739726027397,12.3625095840137
"1305",730,7.53150684931507,13.1120720328356
"1306",733,7.94246575342466,13.286407156811
"1307",735,8.2958904109589,13.4355416244384
"1308",31.5,0.153424657534247,0.809063937884931
"1309",36,0.227397260273973,0.560428341728767
"1310",41,0.268493150684932,0.386724609358904
"1311",43,0.304109589041096,0.270858568180822
"1312",45,0.342465753424658,0.148740987342466
"1313",50,0.383561643835616,0.022268694849315
"1314",630,4.83561643835616,11.6704883316301
"1315",715,7.26849315068493,13.0673690725753
"1316",715,7.53150684931507,13.2042339554247
"1317",718,7.94246575342466,13.3961389718658
"1318",718,8.2958904109589,13.5770291366904
"1319",41,0.227397260273973,0.487057130783562
"1320",45,0.268493150684932,0.328496171068493
"1321",47,0.304109589041096,0.213036189627397
"1322",49,0.342465753424658,0.091355903890411
"1323",52,0.383561643835616,0.0507269713424657
"1324",590,3.4,10.350364229
"1325",600,3.62465753424658,10.5972230633014
"1326",630,4.83013698630137,11.6663094769178
"1327",640,5.40547945205479,12.1042445468904
"1328",640,5.82739726027397,12.4139907444521
"1329",685,7.26849315068493,13.2292034553973
"1330",690,7.53150684931507,13.3578371597397
"1331",695,7.94246575342466,13.5643944216164
"1332",697,8.2958904109589,13.7518078282959
"1333",40,0,1.057552792
"1334",43.5,0.073972602739726,0.823853034209589
"1335",68,0.227397260273973,0.090852591679452
"1336",72,0.268493150684932,0.0645457873917809
"1337",80,0.304109589041096,0.263998433438356
"1338",84,0.342465753424658,0.410763576315068
"1339",89,0.383561643835616,0.577205086465753
"1340",650,2.99452054794521,10.4021394019315
"1341",805,7.26849315068493,12.5818659241096
"1342",805,7.53150684931507,12.6512624198904
"1343",807,7.94246575342466,12.745063535874
"1344",808,8.2958904109589,12.8279776012384
"1345",42,0.112328767123288,0.752985977257534
"1346",66,0.153424657534247,0.295528646882192
"1347",70,0.227397260273973,0.0615041073013699
"1348",96,0.304109589041096,0.495287947652055
"1349",112,0.342465753424658,0.812459160479452
"1350",131,0.383561643835616,1.17482889282192
"1351",156,0.419178082191781,1.60583798344931
"1352",158,0.457534246575342,1.71494603502192
"1353",508,3.4,9.8885726846
"1354",650,3.62465753424658,10.8467870248082
"1355",650,4.35342465753425,11.3610316669178
"1356",39.5,0.227397260273973,0.509068494067123
"1357",57,0.342465753424658,0.0234142630136986
"1358",60,0.383561643835616,0.164560077315068
"1359",67,0.419178082191781,0.348479508652055
"1360",71,0.457534246575342,0.49535397530411
"1361",510,2.99452054794521,9.45191562642466
"1362",532,3.4,10.0237311854
"1363",590,4.83013698630137,11.604093911
"1364",44,0.153424657534247,0.623000426652055
"1365",114,0.342465753424658,0.841151702205479
"1366",145,0.419178082191781,1.4504341270137
"1367",152,0.457534246575342,1.6308362378
"1368",710,3.62465753424658,11.1462637786164
"1369",750,4.35342465753425,11.6524444167808
"1370",850,5.40547945205479,12.0865063756301
"1371",850,5.82739726027397,12.1437146521507
"1372",850,6.78356164383562,12.2733619801096
"1373",29,0.073972602739726,1.04297032492055
"1374",42,0.227397260273973,0.47238288859452
"1375",56,0.304109589041096,0.0829358378821917
"1376",78,0.342465753424658,0.324685951136986
"1377",95,0.383561643835616,0.662579915945205
"1378",108,0.419178082191781,0.927712064457534
"1379",110,0.457534246575342,1.04206765724658
"1380",620,2.99452054794521,10.1985200214658
"1381",620,3.4,10.519312355
"1382",710,4.35342465753425,11.5358793168356
"1383",850,4.83013698630137,12.0084950894658
"1384",850,7.26849315068493,12.3391143498767
"1385",850,7.53150684931507,12.3747766521233
"1386",852,7.94246575342466,12.4158680907096
"1387",852,8.2958904109589,12.4617746283507
"1388",32,0,1.1801318
"1389",32,0.0383561643835616,1.0855041993589
"1390",33.5,0.112328767123288,0.880504792135617
"1391",48,0.342465753424658,0.105702174753425
"1392",70,0.419178082191781,0.390862378589041
"1393",76,0.457534246575342,0.565445472989041
"1394",670,4.35342465753425,11.4193142168904
"1395",24,0.0383561643835616,1.20720861715616
"1396",40,0.304109589041096,0.31422535209589
"1397",43,0.342465753424658,0.177433529068493
"1398",52,0.419178082191781,0.136565158967123
"1399",53,0.457534246575342,0.243024583638356
"1400",600,2.99452054794521,10.0627737678219
"1401",680,4.35342465753425,11.4484554918767
"1402",740,4.83013698630137,11.8374022831918
"1403",808,7.94246575342466,12.737748081537
"1404",34.2,0.0383561643835616,1.05203548446466
"1405",36,0.073972602739726,0.937189563887671
"1406",83,0.227397260273973,0.129261041156165
"1407",103,0.268493150684932,0.515816184142466
"1408",113,0.304109589041096,0.74103305650411
"1409",118,0.342465753424658,0.898536785657534
"1410",123,0.383561643835616,1.06099578684932
"1411",128,0.419178082191781,1.21026453070411
"1412",137,0.457534246575342,1.42056174474521
"1413",710,2.99452054794521,10.809378162863
"1414",710,3.4,11.026156733
"1415",800,3.62465753424658,11.5954789093288
"1416",800,4.35342465753425,11.7981507917123
"1417",810,4.83013698630137,11.9462795235479
"1418",810,5.40547945205479,12.0898850749178
"1419",810,5.82739726027397,12.195195812589
"1420",810,6.78356164383562,12.4338545622466
"1421",810,7.26849315068493,12.5548935269726
"1422",810,7.53150684931507,12.6205417790274
"1423",50,0.112328767123288,0.632968269136986
"1424",75,0.153424657534247,0.161562918794521
"1425",103,0.227397260273973,0.422745884936986
"1426",115,0.268493150684932,0.690501499013699
"1427",123,0.304109589041096,0.885589002887671
"1428",137.5,0.342465753424658,1.1782890674863
"1429",145,0.383561643835616,1.37403682827397
"1430",148,0.419178082191781,1.49281699695069
"1431",520,3.4,9.956151935
"1432",33.5,0.073972602739726,0.974968407113699
"1433",714,3.62465753424658,11.166228895537
"1434",715,4.35342465753425,11.5504499543288
"1435",850,7.94246575342466,12.4304989993836
"1436",850,8.2958904109589,12.4784202180274
"1437",39,0.0356164383561644,0.985717286230137
"1438",47,0.073972602739726,0.770962653693151
"1439",54,0.115068493150685,0.566372095249315
"1440",66,0.189041095890411,0.211111668336986
"1441",75,0.23013698630137,0.0182904378082191
"1442",82,0.265753424657534,0.203748210841096
"1443",82,0.304109589041096,0.292909622715069
"1444",90,0.345205479452055,0.503147403041096
"1445",95,0.380821917808219,0.65631275860274
"1446",600,2.95616438356164,10.0302420715753
"1447",600,3.36164383561644,10.3741485747534
"1448",600,3.58630136986301,10.5646913670548
"1449",630,4.31506849315068,11.2734971339589
"1450",700,4.79178082191781,11.7535873985616
"1451",700,5.36712328767123,12.0775771792466
"1452",700,5.78904109589041,12.3151696850822
"1453",750,6.74520547945205,12.6584603055069
"1454",768,7.23013698630137,12.7672963609342
"1455",768,7.49315068493151,12.8644298602877
"1456",34,0,1.149487048
"1457",34,0.0383561643835616,1.05507809490959
"1458",34,0.073972602739726,0.967412638468493
"1459",38,0.153424657534247,0.712310912043836
"1460",49,0.268493150684932,0.270267732778082
"1461",81,0.457534246575342,0.635536970673973
"1462",630,2.99452054794521,10.2663931482877
"1463",655,3.4,10.716418502
"1464",660,3.62465753424658,10.8966998171096
"1465",690,4.83013698630137,11.7596328257945
"1466",720,6.78356164383562,12.7949628720548
"1467",725,7.53150684931507,13.1427926736986
"1468",45,0.153424657534247,0.608115345753425
"1469",58,0.227397260273973,0.237595013569863
"1470",580,3.62465753424658,10.4973974786986
"1471",40,0.073972602739726,0.876743414726027
"1472",49,0.112328767123288,0.647970482652055
"1473",58,0.153424657534247,0.414609294071233
"1474",66,0.227397260273973,0.120201076057534
"1475",74,0.268493150684932,0.0936600065369864
"1476",83,0.304109589041096,0.307365217353425
"1477",93.5,0.342465753424658,0.547053149513699
"1478",640,2.99452054794521,10.3342662751096
"1479",795,7.26849315068493,12.6358107183836
"1480",795,7.46027397260274,12.6918785186575
"1481",800,7.94246575342466,12.7962717162329
"1482",800,8.2958904109589,12.8945599599452
"1483",48,0.073972602739726,0.75585111640274
"1484",55,0.112328767123288,0.557957201561644
"1485",64,0.153424657534247,0.325298808679452
"1486",87,0.304109589041096,0.365187595906849
"1487",104,0.342465753424658,0.697688993575343
"1488",110,0.383561643835616,0.876016989643836
"1489",122,0.419178082191781,1.12549879083014
"1490",135,0.457534246575342,1.39252514567123
"1491",340,2.99452054794521,8.29807247045206
"1492",342,3.62465753424658,9.30947302192603
"1493",342,4.83561643835616,11.2270341494932
"1494",54,0.153424657534247,0.474149617665753
"1495",104,0.383561643835616,0.790642160164384
"1496",128,0.457534246575342,1.29439704891233
"1497",31,0.194520547945205,0.715002630745206
"1498",40,0.232876712328767,0.488338085767123
"1499",400,3.18356164383562,8.97340802715068
"1500",410,3.59178082191781,9.60319154080822
"1501",450,3.81917808219178,10.096677510274
"1502",460,4.54794520547945,11.0499494964932
"1503",470,5.03013698630137,11.6611826742466
"1504",480,5.6,12.349272844
"1505",480,6.02191780821918,12.8514288861644
"1506",500,6.97808219178082,13.898097019411
"1507",510,7.46301369863014,14.3881180236164
"1508",620,7.65479452054795,13.8854643413425
"1509",623,8.13698630136986,14.2433374701918
"1510",625,8.49041095890411,14.5021705375342
"1511",25,0.0767123287671233,1.09660269786301
"1512",91,0.194520547945205,0.171074266186302
"1513",123,0.232876712328767,0.72832774830137
"1514",150,0.268493150684932,1.20000033405479
"1515",430,3.82465753424658,10.0152428711781
"1516",500,4.54794520547945,11.144337487726
"1517",610,5.02739726027397,11.7968851947808
"1518",620,5.6,12.259827516
"1519",620,6.02191780821918,12.593624944137
"1520",650,6.97808219178082,13.213085678726
"1521",655,7.46301369863014,13.5255264875616
"1522",655,7.65479452054795,13.6581209305753
"1523",655,8.13698630136986,13.9915012444384
"1524",655,8.49041095890411,14.2358538608493
"1525",24,0.0767123287671233,1.11170642631233
"1526",24.5,0.115068493150685,1.00870703313151
"1527",24.5,0.153424657534247,0.913259504175342
"1528",63,0.194520547945205,0.242428285715068
"1529",92,0.232876712328767,0.273910388589041
"1530",114,0.268493150684932,0.675944389441096
"1531",450,3.18356164383562,9.28583315947945
"1532",455,3.59178082191781,9.83201588035617
"1533",493,3.81917808219178,10.2874621253041
"1534",530,5.03013698630137,11.7203032991233
"1535",32,0.232876712328767,0.605607081821918
"1536",34,0.268493150684932,0.488624376367123
"1537",300,2.2958904109589,6.83666200912329
"1538",350,3.18356164383562,8.66098289482192
"1539",400,3.59178082191781,9.55234168757534
"1540",420,3.82465753424658,9.97103053287671
"1541",480,4.54794520547945,11.0971434921096
"1542",510,5.02739726027397,11.6975699358767
"1543",530,5.6,12.317328084
"1544",530,6.02191780821918,12.759356049726
"1545",550,6.97808219178082,13.6697599058493
"1546",555,7.46301369863014,14.1204172020822
"1547",555,7.65479452054795,14.3076735327671
"1548",557,8.13698630136986,14.7627496858082
"1549",560,8.49041095890411,15.0791900036849
"1550",39,0.0383561643835616,0.979012833786301
"1551",39,0.0767123287671233,0.885150499572603
"1552",39,0.115068493150685,0.791288165358904
"1553",59,0.194520547945205,0.301500078843836
"1554",75,0.232876712328767,0.0247137719726026
"1555",86,0.268493150684932,0.268345321408219
"1556",480,3.81917808219178,10.2297830556438
"1557",600,5.02739726027397,11.7869536688904
"1558",630,5.6,12.253438564
"1559",630,6.02191780821918,12.5752103768493
"1560",664,8.13698630136986,13.9206723059452
"1561",665,8.49041095890411,14.1470816352877
"1562",33.5,0.0383561643835616,1.06268462102192
"1563",33.5,0.0767123287671233,0.968221006043836
"1564",34,0.115068493150685,0.866260188728767
"1565",53,0.194520547945205,0.390107768536986
"1566",72,0.232876712328767,0.0192621015479452
"1567",80,0.268493150684932,0.181002663972603
"1568",400,2.2958904109589,7.71451872528767
"1569",420,3.18356164383562,9.09837808008219
"1570",450,3.59178082191781,9.80659095373973
"1571",500,3.81917808219178,10.3185200858904
"1572",525,4.54794520547945,11.2033299822466
"1573",630,5.03013698630137,11.8188376739178
"1574",665,7.46301369863014,13.4660374161096
"1575",680,7.65479452054795,13.4957327800274
"1576",683,8.13698630136986,13.7711445469041
"1577",685,8.49041095890411,13.9695371841644
"1578",21,0.0794520547945206,1.15017260007671
"1579",21,0.117808219178082,1.05434243790685
"1580",21,0.153424657534247,0.965357287320548
"1581",19.5,0.0794520547945206,1.17281647948904
"1582",20,0.117808219178082,1.06932903373973
"1583",470,2.18082191780822,8.18878706547945
"1584",660,3.07397260273973,10.5238122303288
"1585",660,3.47945205479452,10.7983762245753
"1586",660,3.70958904109589,10.9542098429315
"1587",660,4.43287671232877,11.4439726434795
"1588",750,4.90958904109589,11.8863748009863
"1589",850,5.48493150684931,12.0972793627671
"1590",850,6.86301369863014,12.2841349672466
"1591",850,7.34794520547945,12.3498873370137
"1592",850,7.61095890410959,12.3855496392603
"1593",24,0.0794520547945206,1.10488484125205
"1594",30,0.117808219178082,0.919463075410959
"1595",33.5,0.153424657534247,0.779293776087671
"1596",100,3.07397260273973,6.84973270769863
"1597",300,3.47945205479452,8.85252301361644
"1598",600,4.43287671232877,11.2827123770685
"1599",630,4.90958904109589,11.7269028702466
"1600",650,5.48493150684931,12.1594641375616
"1601",650,5.90684931506849,12.4571847198356
"1602",680,6.86301369863014,13.0047260279315
"1603",680,7.34794520547945,13.305446426274
"1604",700,7.53972602739726,13.3010243034521
"1605",703,8.02191780821918,13.5499328636493
"1606",705,8.37534246575343,13.7288346335342
"1607",18.5,0.117808219178082,1.09180892748904
"1608",200,3.47945205479452,8.31200823279452
"1609",300,3.7041095890411,9.23516329687671
"1610",400,4.43287671232877,10.7451781556986
"1611",600,4.90958904109589,11.6870348875616
"1612",800,5.48493150684931,12.1128255564658
"1613",800,5.90684931506849,12.2301619094247
"1614",800,6.86301369863014,12.4960735145068
"1615",802,7.34794520547945,12.6196922563342
"1616",802,7.61095890410959,12.6913376983507
"1617",35.5,0,1.126503484
"1618",35.5,0.0383561643835616,1.0322585165726
"1619",37,0.0767123287671233,0.915357956471233
"1620",43.5,0.115068493150685,0.723813344326027
"1621",77.5,0.191780821917808,0.0346968476849315
"1622",95,0.23013698630137,0.311619104767123
"1623",120,0.306849315068493,0.848294155287671
"1624",120,0.345205479452055,0.93330126369863
"1625",120,0.383561643835616,1.01830837210959
"1626",179,0.421917808219178,1.93638453432329
"1627",550,3.4958904109589,10.2200947735342
"1628",550,3.9013698630137,10.6217867008219
"1629",550,4.12602739726027,10.8443457416164
"1630",550,4.85479452054795,11.5663055568767
"1631",14.5,0,1.44827338
"1632",27,0.117808219178082,0.964422862909589
"1633",590,3.07397260273973,10.06455229
"1634",590,3.47945205479452,10.420015878
"1635",620,3.7041095890411,10.7599066051507
"1636",620,4.43287671232877,11.3364657992055
"1637",620,4.90958904109589,11.7136135426849
"1638",700,6.86301369863014,12.9199506090274
"1639",725,7.34794520547945,13.052504314411
"1640",725,7.61095890410959,13.1818727098082
"1641",34.5,0,1.14182586
"1642",53.5,0.115068493150685,0.573869297586301
"1643",101.5,0.191780821917808,0.319921323273973
"1644",127,0.23013698630137,0.78094497190137
"1645",140,0.268493150684932,1.05442923832877
"1646",140,0.306849315068493,1.13724987123288
"1647",140,0.345205479452055,1.22007050413699
"1648",140,0.383561643835616,1.3028911370411
"1649",30.5,0.0383561643835616,1.10832377769589
"1650",30.5,0.0767123287671233,1.01353219139178
"1651",75,0.191780821917808,0.0716362404931508
"1652",105,0.23013698630137,0.458283438246575
"1653",137,0.268493150684932,1.01075790961096
"1654",137,0.306849315068493,1.0939065138411
"1655",520,3.4958904109589,10.0593459306849
"1656",520,3.9013698630137,10.4957091124384
"1657",520,4.12602739726027,10.7374779023288
"1658",520,5.33698630136986,12.0406706478356
"1659",32.3,0.0767123287671233,0.986345480183014
"1660",33.4,0.115068493150685,0.875256831533151
"1661",34,0.153424657534247,0.771851235638356
"1662",34.5,0.191780821917808,0.670054403986301
"1663",34.5,0.23013698630137,0.575700112783562
"1664",34.5,0.268493150684932,0.481345821580822
"1665",35,0.306849315068493,0.379767637479452
"1666",35,0.345205479452055,0.285468008164384
"1667",35,0.421917808219178,0.0968687495342466
"1668",35,0.46027397260274,0.00256912021917802
"1669",35,0.501369863013699,0.0984661969041096
"1670",20.5,0.153424657534247,0.972799827769863
"1671",21.5,0.23013698630137,0.766363746306849
